season,week,event_id,date,home_team,away_team,home_score,away_score
2025,15,2025_15_TEN_SF,2025-12-14,SF,TEN,37,24
2025,15,2025_15_MIN_DAL,2025-12-14,DAL,MIN,26,34
2025,15,2025_15_MIA_PIT,2025-12-15,PIT,MIA,28,15
2025,16,2025_16_LA_SEA,2025-12-18,SEA,LA,38,37
2025,16,2025_16_PHI_WAS,2025-12-20,WAS,PHI,18,29
2025,16,2025_16_GB_CHI,2025-12-20,CHI,GB,22,16
2025,16,2025_16_TB_CAR,2025-12-21,CAR,TB,23,20
2025,16,2025_16_BUF_CLE,2025-12-21,CLE,BUF,20,23
2025,16,2025_16_LAC_DAL,2025-12-21,DAL,LAC,17,34
2025,16,2025_16_CIN_MIA,2025-12-21,MIA,CIN,21,45
2025,16,2025_16_NYJ_NO,2025-12-21,NO,NYJ,29,6
2025,16,2025_16_MIN_NYG,2025-12-21,NYG,MIN,13,16
2025,16,2025_16_KC_TEN,2025-12-21,TEN,KC,26,9
2025,16,2025_16_ATL_ARI,2025-12-21,ARI,ATL,19,26
2025,16,2025_16_JAX_DEN,2025-12-21,DEN,JAX,20,34
2025,16,2025_16_PIT_DET,2025-12-21,DET,PIT,24,29
2025,16,2025_16_LV_HOU,2025-12-21,HOU,LV,23,21
2025,16,2025_16_NE_BAL,2025-12-21,BAL,NE,24,28
2025,16,2025_16_SF_IND,2025-12-22,IND,SF,27,48
2025,17,2025_17_DAL_WAS,2025-12-25,WAS,DAL,23,30
2025,17,2025_17_DET_MIN,2025-12-25,MIN,DET,23,10
2025,17,2025_17_DEN_KC,2025-12-25,KC,DEN,13,20
2025,17,2025_17_HOU_LAC,2025-12-27,LAC,HOU,16,20
2025,17,2025_17_BAL_GB,2025-12-27,GB,BAL,24,41
2025,17,2025_17_SEA_CAR,2025-12-28,CAR,SEA,10,27
2025,17,2025_17_ARI_CIN,2025-12-28,CIN,ARI,37,14
2025,17,2025_17_PIT_CLE,2025-12-28,CLE,PIT,13,6
2025,17,2025_17_JAX_IND,2025-12-28,IND,JAX,17,23
2025,17,2025_17_TB_MIA,2025-12-28,MIA,TB,20,17
2025,17,2025_17_NE_NYJ,2025-12-28,NYJ,NE,10,42
2025,17,2025_17_NO_TEN,2025-12-28,TEN,NO,26,34
2025,17,2025_17_NYG_LV,2025-12-28,LV,NYG,10,34
2025,17,2025_17_PHI_BUF,2025-12-28,BUF,PHI,12,13
2025,17,2025_17_CHI_SF,2025-12-28,SF,CHI,42,38
2025,17,2025_17_LA_ATL,2025-12-29,ATL,LA,27,24
2025,18,2025_18_CAR_TB,2026-01-03,TB,CAR,16,14
2025,18,2025_18_SEA_SF,2026-01-03,SF,SEA,3,13
2025,18,2025_18_NO_ATL,2026-01-04,ATL,NO,19,17
2025,18,2025_18_CLE_CIN,2026-01-04,CIN,CLE,18,20
2025,18,2025_18_IND_HOU,2026-01-04,HOU,IND,38,30
2025,18,2025_18_TEN_JAX,2026-01-04,JAX,TEN,41,7
2025,18,2025_18_GB_MIN,2026-01-04,MIN,GB,16,3
2025,18,2025_18_DAL_NYG,2026-01-04,NYG,DAL,34,17
2025,18,2025_18_NYJ_BUF,2026-01-04,BUF,NYJ,35,8
2025,18,2025_18_DET_CHI,2026-01-04,CHI,DET,16,19
2025,18,2025_18_LAC_DEN,2026-01-04,DEN,LAC,19,3
2025,18,2025_18_ARI_LA,2026-01-04,LA,ARI,37,20
2025,18,2025_18_KC_LV,2026-01-04,LV,KC,14,12
2025,18,2025_18_MIA_NE,2026-01-04,NE,MIA,38,10
2025,18,2025_18_WAS_PHI,2026-01-04,PHI,WAS,17,24
2025,18,2025_18_BAL_PIT,2026-01-04,PIT,BAL,26,24
2026,1,2026_01_NE_SEA,2026-09-09,SEA,NE,13,10
2026,1,2026_01_SF_LA,2026-09-10,LA,SF,7,27
2026,1,2026_01_CHI_CAR,2026-09-13,CAR,CHI,37,59
2026,1,2026_01_TB_CIN,2026-09-13,CIN,TB,33,27
2026,1,2026_01_NO_DET,2026-09-13,DET,NO,31,30
2026,1,2026_01_BUF_HOU,2026-09-13,HOU,BUF,31,36
2026,1,2026_01_BAL_IND,2026-09-13,IND,BAL,23,41
2026,1,2026_01_CLE_JAX,2026-09-13,JAX,CLE,34,10
2026,1,2026_01_ATL_PIT,2026-09-13,PIT,ATL,20,13
2026,1,2026_01_NYJ_TEN,2026-09-13,TEN,NYJ,10,23
2026,1,2026_01_ARI_LAC,2026-09-13,LAC,ARI,14,26
2026,1,2026_01_MIA_LV,2026-09-13,LV,MIA,27,13
2026,1,2026_01_GB_MIN,2026-09-13,MIN,GB,39,22
2026,1,2026_01_WAS_PHI,2026-09-13,PHI,WAS,24,22
2026,1,2026_01_DAL_NYG,2026-09-13,NYG,DAL,28,20
2026,1,2026_01_DEN_KC,2026-09-14,KC,DEN,31,10
2026,2,2026_02_DET_BUF,2026-09-17,BUF,DET,41,31
2026,2,2026_02_CAR_ATL,2026-09-20,ATL,CAR,3,34
2026,2,2026_02_NO_BAL,2026-09-20,BAL,NO,17,24
2026,2,2026_02_MIN_CHI,2026-09-20,CHI,MIN,3,9
2026,2,2026_02_CIN_HOU,2026-09-20,HOU,CIN,6,20
2026,2,2026_02_PIT_NE,2026-09-20,NE,PIT,20,3
2026,2,2026_02_GB_NYJ,2026-09-20,NYJ,GB,17,20
2026,2,2026_02_CLE_TB,2026-09-20,TB,CLE,19,23
2026,2,2026_02_PHI_TEN,2026-09-20,TEN,PHI,20,24
2026,2,2026_02_JAX_DEN,2026-09-20,DEN,JAX,20,13
2026,2,2026_02_LV_LAC,2026-09-20,LAC,LV,14,26
2026,2,2026_02_SEA_ARI,2026-09-20,ARI,SEA,7,31
2026,2,2026_02_WAS_DAL,2026-09-20,DAL,WAS,37,20
2026,2,2026_02_MIA_SF,2026-09-20,SF,MIA,35,13
2026,2,2026_02_IND_KC,2026-09-20,KC,IND,33,30
2026,2,2026_02_NYG_LA,2026-09-21,LA,NYG,28,6
2026,3,2026_03_ATL_GB,2026-09-24,GB,ATL,14,35
